age,workclass,fnlwgt,education,education_no_of_years,marital_status,occupation,sex,capital_gain,capital_loss,working_hours_per_week,native_contienent,salary
61,Self-emp-inc,156653,HS-grad,9,not_married,Sales,Male,0,0,55,north_america,200676
35,Private,196491,Bachelors,13,Never-married,Sales,Male,0,0,50,north_america,225092
65,Local-gov,254413,Some-college,10,not_married,Exec-managerial,Female,0,0,40,north_america,69815
56,Private,91262,HS-grad,9,married,Transport-moving,Male,0,0,45,north_america,32522
43,Self-emp-not-inc,154785,Bachelors,13,married,Machine-op-inspct,Female,0,0,80,asia,293165
55,Private,84231,HS-grad,9,married,Transport-moving,Male,0,0,50,north_america,256463
22,Private,226327,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,north_america,85961
40,Private,248406,Some-college,10,not_married,Machine-op-inspct,Male,0,0,32,north_america,184219
35,Private,54317,HS-grad,9,married,Farming-fishing,Male,0,1672,50,north_america,198527
22,Unknown,32732,Some-college,10,Never-married,Unknown,Male,0,0,50,north_america,169297
20,Private,95918,9th,5,married,Machine-op-inspct,Male,0,0,40,north_america,267794
46,Local-gov,375675,12th,8,married,Other-service,Male,0,0,35,north_america,229942
43,Private,244172,HS-grad,9,not_married,Transport-moving,Male,0,0,40,north_america,255879
46,Federal-gov,233555,HS-grad,9,not_married,Adm-clerical,Female,0,0,40,other,72326
39,Private,326342,11th,7,married,Other-service,Male,2635,0,37,north_america,61207
34,Private,77271,HS-grad,9,Never-married,Exec-managerial,Female,0,0,20,europe,47299
35,Private,33397,HS-grad,9,not_married,Other-service,Female,0,0,35,north_america,173981
30,Private,446358,HS-grad,9,Never-married,Adm-clerical,Male,0,0,41,north_america,276654
25,Private,151810,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,28,north_america,165825
44,Private,125461,Masters,14,married,Exec-managerial,Male,0,0,35,north_america,50624
35,Private,133906,HS-grad,9,not_married,Adm-clerical,Female,0,0,40,north_america,99451
41,Private,155106,HS-grad,9,married,Handlers-cleaners,Male,0,0,40,north_america,136555
43,Federal-gov,203637,Bachelors,13,married,Adm-clerical,Male,7298,0,40,north_america,95423
32,Private,232766,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,north_america,265631
50,Private,305319,7th-8th,4,married,Craft-repair,Male,0,0,40,north_america,230365
20,Private,121023,Some-college,10,Never-married,Adm-clerical,Female,0,0,15,north_america,61346
29,Private,198997,HS-grad,9,married,Adm-clerical,Female,0,0,20,north_america,170068
38,Private,167140,Prof-school,15,married,Prof-specialty,Male,99999,0,70,north_america,54839
20,Private,38772,10th,6,Never-married,Handlers-cleaners,Male,0,0,50,north_america,152216
41,Private,253759,HS-grad,9,Never-married,Sales,Female,0,0,40,north_america,152975
27,Private,130067,Some-college,10,Never-married,Exec-managerial,Female,0,0,65,north_america,137598
37,Private,203828,9th,5,married,Craft-repair,Male,0,0,40,north_america,157397
62,State-gov,221558,Masters,14,not_married,Prof-specialty,Female,0,0,24,other,93899
31,Private,156464,10th,6,not_married,Other-service,Male,0,0,40,north_america,196546
49,Private,72333,Some-college,10,not_married,Adm-clerical,Female,0,0,40,north_america,150433
33,Local-gov,83671,Bachelors,13,Never-married,Prof-specialty,Female,0,0,50,north_america,194767
31,Private,339482,HS-grad,9,married,Craft-repair,Male,0,1848,40,north_america,170337
19,Private,91928,Some-college,10,Never-married,Other-service,Female,0,0,35,north_america,210152
44,Private,99203,7th-8th,4,married,Machine-op-inspct,Male,0,0,40,north_america,218068
31,Self-emp-inc,455995,Some-college,10,Never-married,Exec-managerial,Male,0,0,65,north_america,123552
62,Private,192515,HS-grad,9,not_married,Farming-fishing,Female,0,0,40,north_america,103809
65,Self-emp-not-inc,111483,Some-college,10,married,Exec-managerial,Male,0,2174,10,north_america,51575
17,Private,221129,9th,5,married,Other-service,Male,0,0,40,north_america,63893
60,Private,85413,HS-grad,9,married,Transport-moving,Male,0,0,44,north_america,51476
31,Private,196125,11th,7,married,Craft-repair,Male,0,0,40,north_america,42445
29,Private,265638,Some-college,10,Never-married,Other-service,Female,0,0,40,north_america,127252
53,Private,177727,HS-grad,9,married,Machine-op-inspct,Male,0,0,40,north_america,241756
44,Private,205822,Some-college,10,married,Sales,Male,0,0,40,north_america,73155
43,Private,112607,11th,7,married,Sales,Male,0,0,60,north_america,95533
40,Federal-gov,177595,Some-college,10,married,Craft-repair,Male,0,1579,40,north_america,184938
18,Private,183315,11th,7,Never-married,Sales,Female,0,0,10,north_america,54089
47,Private,116279,HS-grad,9,not_married,Craft-repair,Female,0,0,43,north_america,173096
38,Federal-gov,122493,Bachelors,13,married,Prof-specialty,Male,4064,0,40,north_america,280307
37,Private,215419,Assoc-acdm,12,married,Other-service,Female,0,0,25,north_america,219751
40,Private,310101,Some-college,10,not_married,Sales,Female,0,0,40,north_america,83089
57,Self-emp-inc,61885,HS-grad,9,married,Prof-specialty,Male,0,0,60,north_america,140237
43,Private,59107,HS-grad,9,not_married,Other-service,Female,4101,0,40,north_america,138013
32,Private,227214,Bachelors,13,married,Prof-specialty,Male,0,0,40,south_america,69019
64,Private,239450,Some-college,10,married,Sales,Male,0,0,40,north_america,81248
18,Private,118847,12th,8,Never-married,Sales,Female,0,0,20,north_america,262062
40,Self-emp-not-inc,95226,Bachelors,13,Never-married,Exec-managerial,Male,0,0,50,north_america,32479
17,Unknown,659273,11th,7,Never-married,Unknown,Female,0,0,40,north_america,135126
23,Private,215395,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,north_america,233691
45,Private,170600,Assoc-voc,11,not_married,Adm-clerical,Female,0,0,40,north_america,92004
45,Self-emp-not-inc,91044,Masters,14,not_married,Prof-specialty,Female,0,0,15,north_america,278601
27,Private,318639,10th,6,Never-married,Other-service,Male,0,0,60,north_america,290524
23,Private,160398,Some-college,10,not_married,Handlers-cleaners,Male,0,0,40,north_america,42936
58,Self-emp-not-inc,216824,HS-grad,9,married,Farming-fishing,Male,0,0,30,north_america,82280
35,Private,308945,HS-grad,9,not_married,Tech-support,Female,0,0,75,north_america,108531
47,Private,30840,Masters,14,not_married,Prof-specialty,Male,0,0,40,north_america,226868
33,Private,99309,HS-grad,9,married,Exec-managerial,Male,0,0,50,north_america,136940
27,Private,188576,Bachelors,13,not_married,Prof-specialty,Male,0,0,40,asia,154951
46,Private,83064,Assoc-acdm,12,married,Machine-op-inspct,Male,0,0,40,north_america,109419
24,Private,403865,Some-college,10,married,Craft-repair,Male,0,0,56,north_america,240647
40,Private,235786,Some-college,10,married,Craft-repair,Male,0,0,44,north_america,146269
44,Private,191893,HS-grad,9,Never-married,Other-service,Female,0,0,24,north_america,52995
31,Local-gov,149184,Bachelors,13,married,Protective-serv,Male,0,0,97,north_america,133442
37,Private,152909,Assoc-voc,11,married,Adm-clerical,Male,7688,0,40,north_america,31758
23,Private,435604,Assoc-voc,11,not_married,Exec-managerial,Female,0,0,40,north_america,228788
30,Self-emp-inc,109282,Bachelors,13,married,Sales,Male,0,0,52,north_america,215860
31,Private,248178,Some-college,10,married,Other-service,Male,0,0,35,north_america,284491
24,Unknown,112683,HS-grad,9,Never-married,Unknown,Female,0,0,32,north_america,233331
32,Private,209103,Some-college,10,married,Exec-managerial,Male,3464,0,40,north_america,298214
27,Private,183639,HS-grad,9,Never-married,Transport-moving,Male,0,0,40,north_america,142718
35,Local-gov,107233,HS-grad,9,Never-married,Adm-clerical,Male,0,0,55,north_america,238084
27,Private,175387,Bachelors,13,Never-married,Exec-managerial,Male,0,1876,40,north_america,163563
30,Self-emp-not-inc,178255,Bachelors,13,married,Sales,Male,0,0,70,other,288574
33,Self-emp-not-inc,38223,HS-grad,9,Never-married,Farming-fishing,Male,0,0,70,north_america,289736
34,Private,228873,Doctorate,16,married,Prof-specialty,Male,0,0,45,north_america,187323
29,Private,202182,Some-college,10,married,Craft-repair,Male,0,0,50,north_america,261234
26,Local-gov,425092,Masters,14,Never-married,Prof-specialty,Female,2174,0,40,north_america,71405
39,Self-emp-not-inc,152587,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,north_america,43517
37,Self-emp-inc,39089,Some-college,10,married,Exec-managerial,Male,3103,0,50,north_america,234744
51,Private,204304,Some-college,10,not_married,Exec-managerial,Female,0,0,50,north_america,145265
40,Private,116103,Some-college,10,not_married,Craft-repair,Male,4934,0,47,north_america,183345
53,Private,290640,7th-8th,4,married,Craft-repair,Male,0,0,40,asia,298023
58,Federal-gov,81973,Some-college,10,married,Tech-support,Male,0,1485,40,north_america,185727
29,Private,134890,Bachelors,13,married,Tech-support,Male,0,0,40,north_america,171656
33,Private,452924,HS-grad,9,married,Machine-op-inspct,Male,0,0,40,north_america,141321
57,Private,245193,Masters,14,married,Exec-managerial,Male,0,0,60,north_america,131442
69,State-gov,34339,HS-grad,9,married,Protective-serv,Male,0,0,40,north_america,227779
20,Private,184756,Some-college,10,Never-married,Adm-clerical,Female,0,0,12,north_america,177464
56,Private,392160,HS-grad,9,not_married,Sales,Female,0,0,25,north_america,233296
49,Private,168337,5th-6th,3,married,Craft-repair,Male,0,0,40,north_america,78251
34,Private,309513,HS-grad,9,married,Machine-op-inspct,Male,0,0,40,north_america,258345
70,Private,77219,HS-grad,9,married,Craft-repair,Male,0,0,37,north_america,258587
44,Private,212888,Bachelors,13,not_married,Exec-managerial,Female,0,0,45,north_america,222092
37,Private,361888,Bachelors,13,Never-married,Prof-specialty,Male,10520,0,40,north_america,192879
58,Local-gov,237879,Bachelors,13,married,Prof-specialty,Male,0,0,58,north_america,298516
42,Self-emp-not-inc,93099,Some-college,10,married,Prof-specialty,Female,0,0,25,north_america,56985
41,Private,225193,HS-grad,9,married,Sales,Male,0,0,40,north_america,193470
28,Private,50814,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,north_america,61503
47,Local-gov,123681,Masters,14,married,Prof-specialty,Male,7688,0,60,north_america,220182
24,Private,249351,HS-grad,9,married,Machine-op-inspct,Female,0,0,40,north_america,286352
58,Self-emp-not-inc,222311,HS-grad,9,married,Other-service,Male,7688,0,55,north_america,132419
18,Private,301762,HS-grad,9,Never-married,Adm-clerical,Female,0,0,25,north_america,217207
50,Private,195298,Some-college,10,married,Exec-managerial,Male,0,0,50,north_america,207155
69,Private,541737,Some-college,10,not_married,Adm-clerical,Female,2050,0,24,north_america,236726
84,Private,241065,Masters,14,Never-married,Prof-specialty,Male,0,0,66,north_america,257344
47,Private,129513,Bachelors,13,married,Exec-managerial,Male,0,0,60,north_america,205103
19,Private,374262,12th,8,Never-married,Handlers-cleaners,Male,0,0,20,north_america,33670
24,Private,382146,Some-college,10,Never-married,Prof-specialty,Male,0,0,40,north_america,285447
48,Unknown,185291,Bachelors,13,married,Unknown,Male,0,0,6,north_america,115538
53,Private,30447,HS-grad,9,not_married,Machine-op-inspct,Male,0,0,50,north_america,157969
58,Private,49893,Some-college,10,married,Sales,Male,0,0,45,north_america,156307
22,Private,197387,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,24,north_america,148372
36,Self-emp-not-inc,111957,Some-college,10,married,Exec-managerial,Male,0,0,52,north_america,121597
34,Private,340458,12th,8,Never-married,Adm-clerical,Female,0,0,40,north_america,164547
43,Private,185670,1st-4th,2,not_married,Prof-specialty,Female,0,0,21,north_america,158550
37,Private,210945,HS-grad,9,married,Handlers-cleaners,Male,0,0,24,north_america,175692
43,Private,350661,Prof-school,15,not_married,Tech-support,Male,0,0,50,south_america,135571
42,Private,190543,Some-college,10,married,Tech-support,Female,0,0,40,north_america,118229
21,Private,70261,Some-college,10,Never-married,Other-service,Male,0,0,30,north_america,196933
49,Self-emp-not-inc,179048,HS-grad,9,married,Sales,Male,0,0,60,europe,125775
35,Private,242094,HS-grad,9,married,Other-service,Male,0,0,40,north_america,234694
49,Self-emp-not-inc,117634,Some-college,10,not_married,Craft-repair,Female,0,0,30,north_america,255857
28,Private,82531,Some-college,10,Never-married,Other-service,Male,0,0,40,north_america,30348
51,Private,193374,1st-4th,2,married,Craft-repair,Male,0,0,40,north_america,191042
30,Unknown,186420,Bachelors,13,Never-married,Unknown,Female,0,0,40,north_america,115332
19,Private,323605,7th-8th,4,Never-married,Other-service,Male,0,0,60,north_america,118101
56,Private,371064,9th,5,married,Other-service,Male,0,0,40,north_america,144549
20,Private,39927,HS-grad,9,Never-married,Other-service,Male,0,0,8,north_america,121546
22,Private,64292,Some-college,10,Never-married,Adm-clerical,Female,0,0,37,north_america,181824
33,Private,198660,HS-grad,9,married,Machine-op-inspct,Male,99999,0,56,north_america,269207
54,Unknown,196975,HS-grad,9,not_married,Unknown,Male,0,0,45,north_america,105144
22,Private,210165,Some-college,10,Never-married,Craft-repair,Male,0,0,50,north_america,292048
68,Private,144137,Some-college,10,not_married,Priv-house-serv,Female,0,0,30,north_america,148195
56,Local-gov,155657,Bachelors,13,not_married,Exec-managerial,Female,0,0,40,north_america,242912
23,Unknown,72953,HS-grad,9,Never-married,Unknown,Male,0,0,40,north_america,54108
69,Self-emp-not-inc,107548,9th,5,married,Adm-clerical,Male,0,0,40,north_america,80033
41,Private,163258,Bachelors,13,Never-married,Tech-support,Male,0,0,40,north_america,91935
33,Private,221324,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,north_america,173333
18,Private,444822,11th,7,Never-married,Sales,Female,0,0,8,north_america,175315
17,Private,154398,11th,7,Never-married,Other-service,Male,0,0,16,north_america,51499
31,Private,120672,11th,7,not_married,Handlers-cleaners,Male,0,1721,40,north_america,157500
50,Private,159650,Some-college,10,married,Tech-support,Male,0,0,60,north_america,241018
62,Private,290754,10th,6,not_married,Handlers-cleaners,Female,0,0,40,north_america,230718
41,Private,49654,HS-grad,9,not_married,Adm-clerical,Female,0,0,52,north_america,176165
20,Federal-gov,147352,HS-grad,9,Never-married,Other-service,Female,0,0,40,north_america,165307
23,Private,227943,Assoc-acdm,12,Never-married,Sales,Male,0,0,30,north_america,48073
18,Private,423024,HS-grad,9,Never-married,Other-service,Male,0,0,20,north_america,167345
53,Unknown,64322,7th-8th,4,not_married,Unknown,Male,0,0,40,north_america,63655
42,Private,445940,9th,5,married,Craft-repair,Male,0,0,40,north_america,108729
23,Private,230824,Bachelors,13,Never-married,Prof-specialty,Male,0,0,40,north_america,213718
43,Private,48882,HS-grad,9,not_married,Adm-clerical,Female,0,0,40,north_america,42915
47,Private,168195,HS-grad,9,married,Sales,Male,0,0,55,north_america,32814
53,Local-gov,188644,5th-6th,3,married,Other-service,Male,0,0,40,north_america,47352
28,Private,136077,10th,6,Never-married,Handlers-cleaners,Male,0,0,40,north_america,190293
28,State-gov,119793,Some-college,10,married,Protective-serv,Male,0,0,40,north_america,216133
44,Private,336513,Some-college,10,married,Prof-specialty,Male,0,0,45,north_america,76213
58,Private,186991,HS-grad,9,married,Machine-op-inspct,Male,0,0,40,north_america,282908
25,Unknown,218948,7th-8th,4,Never-married,Unknown,Female,0,0,32,north_america,174280
26,Private,211435,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,north_america,216830
36,Self-emp-not-inc,280169,Some-college,10,married,Farming-fishing,Male,3456,0,8,north_america,292495
27,Private,109997,HS-grad,9,not_married,Other-service,Female,0,0,40,north_america,267039
39,Private,286789,Doctorate,16,married,Exec-managerial,Male,0,0,45,north_america,168412
25,Private,102460,Bachelors,13,married,Exec-managerial,Male,0,0,40,north_america,86214
17,Private,287160,11th,7,Never-married,Other-service,Female,0,0,15,north_america,55809
39,Private,198097,Bachelors,13,not_married,Exec-managerial,Male,0,0,50,north_america,54728
52,Private,119111,HS-grad,9,married,Machine-op-inspct,Male,0,0,40,north_america,217215
